title,abstract,link,assigned_category,assigned_score,rule_category,rule_reason,pub_date,source,score_CO₂光转化,score_CO₂热转化,score_CO₂电转化,score_CO₂矿化,score_CO₂生物转化,score_CO₂捕集与分离,score_CO₂运输与封存,score_系统集成与工艺耦合,score_能源经济与LCA,score_政策与产业化
[ASAP] Scalable Carbon Dioxide Capture Using Clay-Derived Zeolites via Atomic Rearrangement,"Effective carbon capture materials are crucial for mitigating climate change and supporting sustainable industrial processes. However, developing scalable, cost-effective adsorbents with high carbon dioxide capacity, superior selectivity, and long-term stability remains a major challenge. Here, we report the scalable synthesis of Linde Type A zeolite via atomic reassembly of halloysite clay using mature industrial processes, achieving a high carbon dioxide adsorption capacity of 5.0 mmol g–1 with good cyclic stability. The transformation from a layered to a cubic framework with enlarged vacant spaces significantly enhances carbon dioxide accommodation. Additionally, the as-prepared zeolite demonstrates outstanding carbon dioxide/nitrogen selectivity (178 for 5% carbon dioxide) and robust thermal stability over multiple adsorption–desorption cycles. In situ tests reveal that adsorption is primarily governed by weakly bound interactions, allowing for the easy regeneration. This study presents a promising and scalable strategy for developing high-performance adsorbents toward gigaton-scale carbon dioxide capture applications.",http://dx.doi.org/10.1021/jacs.5c20976,CO₂捕集与分离,0.4972582161426544,CO₂捕集与分离,capture_separation_keywords,,,0.4101594090461731,0.4391678273677826,0.361223042011261,0.4972582161426544,0.3576284945011139,0.48895740509033203,0.26952412724494934,0.3137089014053345,0.2654047906398773,0.33449533581733704
Ionomer‐Driven Reaction Microenvironment Control in Bicarbonate‐Mediated Integrated CO2 Capture and Electrolysis,"Abstract Bicarbonate electrolysis coupling upstream CO 2 capture with electrochemical conversion of captured CO 2 presents an energy‐efficient alternative to existing CO 2 electrolysis route. Yet, its practical application is impeded by unsatisfactory reaction rate and energy efficiency. Here, we have improved the bicarbonate electrolysis performance through manipulating reaction microenvironments by introducing ionomers into cobalt phthalocyanine (CoPc) electrodes. The Nafion‐incorporated CoPc electrode exhibits a maximum CO partial current density of 410 mA cm −2 at a low cell voltage of 3.09 V in a cation exchange membrane‐based zero‐gap electrolyzer. Electrode structure characterization and finite element simulation results indicate that the proton conductivity of the Nafion ionomer increases the local concentration of in situ generated CO 2 around CoPc catalyst, resulting in impressive CO production performance. A closed‐loop demonstration using the Nafion‐incorporated CoPc electrode and a simulated flue gas underscores the great promise of the bicarbonate‐mediated integrated CO 2 capture and electrolysis process.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202523118?af=R,CO₂电转化,0.6788899302482605,CO₂电转化,conversion_route_priority,,,0.37241557240486145,0.3900999426841736,0.6788899302482605,0.3525530993938446,0.4330727159976959,0.5225016474723816,0.2887455224990845,0.43094396591186523,0.2908385992050171,0.2658315896987915
Orderly Drawing Photo‐Thermal Synergistic Electron Flow for Efficient CO2 Reduction under Natural Sunlight,"Abstract Photocatalysis is a green promising approach for CO 2 reduction. Metal sulfides are widely studied in this field due to the high‐efficiency, however, most of them are prone to photo‐corrosion. Herein, a stable and efficient Z‐scheme heterojunction catalyst is reported, Fe x In y S z /TiO 2 owing an orderly drawing photo‐thermal synergistic electron flow for CO 2 reduction in a field experiment. The tests under natural sunlight conditions demonstrated that Fe x In y S z /TiO 2 has a stability of 4 natural days. The maximum photothermal energy conversion efficiency is 1.16%, which is the highest record under concentrated natural sunlight for CO 2 reduction with pure water. The in situ rapid‐scan XANES and XPS show the raising temperature and photo‐irradiation synergistically stretch electrons from O to Fe, revealing the mechanism of thermal modulation to optimize the active sites for efficient and stable photocatalytic CO 2 reduction. This work pioneers the stable and efficient reduction of CO 2 under outdoor sunlight conditions, providing a theoretical foundation for the outdoor application of this technology.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202511097?af=R,CO₂光转化,0.6676957011222839,CO₂光转化,conversion_route_priority,,,0.6676957011222839,0.4623432755470276,0.46796056628227234,0.36656075716018677,0.4162275195121765,0.30293238162994385,0.2515401542186737,0.30040642619132996,0.29290664196014404,0.1769471913576126
Coupled geomorphic and climate-driven biogeochemical processes regulate soil organic carbon stocks in agricultural terraces,"Agricultural terraces are among the most widespread human-made landforms. They profoundly reshape soil landscapes and influence the carbon cycle, yet the extent and drivers of their impact remain highly uncertain. By integrating field observations from 14 well-drained terrace landforms across a climatic-geochemical gradient with a data synthesis, we show that changes in soil organic carbon (SOC) stocks after terracing are governed by two coupled C turnover-geomorphic processes: replacement of lost topsoil C at eroding positions and stabilization of buried SOC at depositional positions. Climate strongly modulates these processes by shaping soil geochemistry and plant productivity, which in turn control SOC replacement and stabilization within terraces. Thus, terracing effects on SOC stocks shift from consistently positive in humid regions to mixed (positive and negative) outcomes in dry regions. This study establishes a framework for elucidating SOC dynamics in well-drained terrace systems and provides a scientific basis for targeted management strategies to enhance C sequestration in agricultural terraces globally.",https://www.science.org/doi/abs/10.1126/sciadv.aea8560?af=R,其他,0.36536920070648193,,,,,0.255673885345459,0.15690705180168152,0.1478928178548813,0.36536920070648193,0.24306297302246094,0.2592366337776184,0.3643072545528412,0.17053015530109406,0.24536997079849243,0.3000662326812744
Membrane-free CO2 hydrogenation electrolyzer for salt precipitation management in acidic electrochemical CO2 reduction,"Electrochemical CO2 reduction (ECR) in acidic electrolytes minimizes CO2 loss and carbonate formation issues, allowing for high CO2 utilization efficiency and showing good potential for practical CO2 upgrading applications. However, in the membrane-based electrolyzer, the proton transfer efficiency across the membrane from the anolyte to the catholyte is crucial for the stability of the catholyte pH in acidic ECR, especially at high current density and during long-term electrolysis. Here, we investigate the effects of proton transfer efficiency and salt precipitation in different acidic ECR electrolyzer and propose a membrane-free CO2 hydrogenation electrolyzer, which couple CO2 reduction and hydrogen oxidation. This electrolyzer design effectively maintains a stable electrolyte pH during long-term electrolysis, and simultaneously achieves high Faradaic efficiency for HCOOH production, high single-pass carbon utilization efficiency, and a lower cell voltage. At a current density of 100 mA cm−2, the system requires only 1.7 V to achieve a 90% HCOOH Faradaic efficiency and demonstrates stable operation for 208 hours.",https://www.nature.com/articles/s41467-026-68600-3,CO₂热转化,0.6780382394790649,CO₂热转化,conversion_route_priority,,,0.43837976455688477,0.33264240622520447,0.6780382394790649,0.3721315860748291,0.40407079458236694,0.5081167221069336,0.25006821751594543,0.3524497151374817,0.24876268208026886,0.1892915815114975
Monolayer nanocrystalline graphene synthesized from pyrolyzing a Langmuir monolayer of a polyaromatic hydrocarbon,"Bulk carbon materials can be synthesized through the modulation of precursor structures, stacking mode, and the optimization of pyrolysis conditions. The structure of two-dimensional (2D) carbon materials, however, is mainly driven by the pyrolysis temperature, pressure, and organic gas flow rates. Here, we report the synthesis of a centimeter-sized nanocrystalline graphene monolayer from pyrolyzing a Langmuir monolayer of a hexa(terpyridine)hexaphenylbenzene polyaromatic hydrocarbon (PAH) yielding a 2D carbon material with a thickness of 0.36 ± 0.07 nm. By designing the amphiphilic PAHs and reducing intermolecular π-π stacking interactions, a monolayer of horizontally aligned PAH was obtained at the water-air interface. During the pyrolysis, the monolayer served as a molecularly thin solid carbon source, leading to the controlled preparation of an electrically insulating nanocrystalline graphene monolayer. Our work proposes a 2D carbon material formed from the initial assembly of PAH monolayer at the water-air interface and subsequent pyrolysis and offers a modular strategy for designing nanocrystalline 2D films.",https://www.science.org/doi/abs/10.1126/sciadv.adv1856?af=R,其他,0.3331798017024994,,,,,0.3043299913406372,0.26604846119880676,0.30285751819610596,0.3265646696090698,0.19853989779949188,0.3331798017024994,0.1387818604707718,0.26381751894950867,0.15683424472808838,0.17974978685379028
China’s petrochemical plants’ CO2 emissions and high-impact contributors for carbon-neutrality production,"The petrochemical sector accounted for 15% of global industrial direct CO 2 emissions in 2021, with China contributing 43% of global chemical output and therefore being central to climate-change mitigation efforts. However, the lack of China-specific, process-based assessments has constrained targeted strategies. Here, we present a comprehensive CO 2 emissions analysis of 3119 petrochemical plants in China, capturing variations across 123 products, 185 processes, feedstocks, energy use, and product relationships within production chains. We estimate annual emissions at 813.7 million tonnes (Mt) CO 2 (±25%) in 2021, offering refined region-specific details beyond previous global or national assessments. We identify distinct emission hotspots at specific processes and product-chain stages, where low-carbon substitutions in feedstocks and reactions can reduce carbon intensity by up to 2.9 tonnes of CO 2 per tonne of product, while key stages in integrated complexes can account for up to 50% of chain emissions. These findings highlight the need for coordinated, chain-wide interventions to enable decarbonization.",https://www.science.org/doi/abs/10.1126/sciadv.adx7784?af=R,能源经济与LCA,0.5379830002784729,,,,,0.3407420516014099,0.4399750828742981,0.35642901062965393,0.3689027428627014,0.41858673095703125,0.3029193580150604,0.31860750913619995,0.4215274155139923,0.5379830002784729,0.4618578255176544
[ASAP] Monitoring Activation Intermediates via Operando Target-Specific NMR Enables Selective C–N Coupling for Urea Electrosynthesis,"Electrocatalytic urea synthesis from CO2 and NO3- offers a sustainable nitrogen-carbon route but faces challenges from complex electron transfer and side reactions. Here, we design a SnO2/CuOx heterojunction catalyst with an optimized Sn:Cu ratio of 1:5.5, denoted as m-SnO2/CuOx, to promote C-N coupling by balancing *CO and *NH2OH adsorption. The m-SnO2/CuOx interface enables selective N-terminal hydrogenation of *NO to *NH2OH while suppressing the hydrogen evolution reaction and NH3 formation. In situ infrared spectroscopy reveals the site-specific activation of CO2 on SnO2 and NO3- on CuOx. Operando 1H, 13C, 15N, and 17O NMR confirms that *NH2OH couples with *CO via the *H2NCHO intermediate to form urea. Density functional theory calculations indicate that interfacial charge redistribution lowers energy barriers and stabilizes intermediates. The optimized catalyst delivers a urea yield of 215 mmol g-1 h-1 and a Faradaic efficiency of 72.18%. This study underscores the role of rational catalyst design, together with operando insights, in advancing efficient electrocatalytic urea production.",http://dx.doi.org/10.1021/jacs.5c20888,CO₂运输与封存,0.4685845971107483,CO₂运输与封存,storage_transport_keywords,,,0.4118979573249817,0.3367418944835663,0.4685845971107483,0.19969870150089264,0.3423667848110199,0.31633618474006653,0.10512562096118927,0.20137616991996765,0.13861893117427826,0.14255496859550476
Hydrogen Aggregation Enhances CO2 Hydrogenation to Methanol Over In2O3‐Based Catalysts,"ABSTRACT The hydrogen (H) spillover on the catalyst surface is crucial in the CO 2 hydrogenation reaction, but its effects on product selectivity have been rarely investigated. Herein, we reveal the H‐spillover mediated regulatory role of oxide supports, which changed the CO 2 hydrogenation selectivity on In 2 O 3 ‐based catalysts. By replacing the supports from TiO 2 to ZrO 2 , the primary product of CO 2 hydrogenation experiences a significant shift from carbon monoxide (95.6%) to methanol (84.2%). In situ characterization and theoretical modeling evidence that the degree of H‐spillover influences the distribution of surface hydrogen species on In 2 O 3 ‐based catalysts, affecting the hydrogenation behavior of formate intermediates and the product distribution. The results illustrate the intrinsic relationship between surface hydrogen atom concentration and methanol synthesis rate in catalytic CO 2 hydrogenation over In 2 O 3 ‐based catalysts. This provides the potential to design selective catalysts for CO 2 hydrogenation by modulating the degree of H‐spillover.",https://onlinelibrary.wiley.com/doi/10.1002/anie.6478038?af=R,CO₂热转化,0.5866117477416992,CO₂热转化,conversion_route_priority,,,0.5048863291740417,0.5866117477416992,0.5855326056480408,0.35711419582366943,0.37305203080177307,0.39192360639572144,0.18934379518032074,0.34584078192710876,0.22487382590770721,0.19392605125904083
Protective Shield for Interfacial Cu+/Cu0 Sites Enhances Multicarbon Production Toward Electrochemical Reduction of Carbon Dioxide,"ABSTRACT The interface of Cu + /Cu 0 is a promising active site for multi‐carbon (C 2+ ) products towards the electrochemical reduction of carbon dioxide (CO 2 RR), whereas the cathodic environment commonly destroys this site by Cu + reduction. Herein, we introduced the acid radical of trimesic acid (BTC) by electrochemical reconstruction as a “protective shield” for the stabilization of the Cu + /Cu 0 interface. The BTC‐stabilized Cu + /Cu 0 interface displayed a Faradaic efficiency (FE) of 86.4 ± 2.4% for C 2+ products at 600 mA cm −2 towards CO 2 RR in neutral electrolyte, with the retention of Cu + /Cu 0 interface during the reaction. Such stabilization effect by BTC shield was attributed to the preferential trapping of the *H intermediates and decreased *H‐induced transfer and corrosion for Cu + . The BTC‐stabilized Cu + /Cu 0 interface displayed a distinct asymmetry coupling path between *CO and *COH, which lowered the energy barrier of C 2+ production. This work represents a new strategy for the stabilization of interfacial Cu + /Cu 0 sites towards CO 2 RR.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202524602?af=R,CO₂电转化,0.5980132818222046,CO₂电转化,conversion_route_priority,,,0.43500539660453796,0.37723276019096375,0.5980132818222046,0.4245010018348694,0.3696662485599518,0.45977336168289185,0.27589187026023865,0.38502708077430725,0.28601643443107605,0.25137072801589966
Removal of trace gases can both increase and decrease cloud droplet formation,"Aerosols consist of liquid or solid particles dispersed in a gas. Aerosol measurements generally rely on drying the particles before quantifying their physicochemical properties. This drying can potentially remove semivolatile compounds from the particles. Here, we show size-resolved cloud condensation nuclei (CCN) measurements quantifying the hygroscopicity parameter in the presence and absence of a denuder. The denuder efficiently removed alkanes and weakly functionalized acids, aldehydes, and alcohols with fewer than 10 carbon atoms from the gas phase. Denuding organic compounds perturbed the CCN-derived hygroscopicity parameter by up to 50%. Denuding either rendered the particles more or less CCN active, and the direction of the effect depended on sample relative humidity and trace gas concentration. The effect was weakest in early spring and strongest in late spring and summer. The measurements demonstrate an unexpectedly strong coupling between the particle and gas phase, influencing CCN activity through either volatilization or surface adsorption, or both.",https://www.science.org/doi/abs/10.1126/sciadv.adx0960?af=R,其他,0.3774881958961487,,,,,0.30690184235572815,0.22751043736934662,0.1575271189212799,0.24109460413455963,0.16078582406044006,0.3774881958961487,0.23884601891040802,0.17746508121490479,0.19449950754642487,0.15371035039424896
Scalable nanoconfined ionic liquid membranes with ultrapermeance and ultraselectivity for efficient CO2 capture,"Supported ionic liquid membranes (SILMs) stand attractive for gas separation considering the tunability, high gas selectivity, and ease of fabrication. However, the intrinsic instability of SILMs limited their practical use. Here, we designed, fabricated, and investigated an ultrapermeable, ultraselective, and stable nanoconfined ionic liquid (NCIL) membrane for highly efficient CO 2 capture. Specifically, the combination of a thin, open, and uniform nanoconfined network of single-walled carbon nanotube with highly CO 2 –selective ionic liquid carrier enabled the superior CO 2 permeance of 1654 GPU and CO 2 /N 2 selectivity of 1132, surpassing most state-of-the-art facilitated transport membranes. The scale-up potential of the NCIL membrane was demonstrated under simulated natural gas flue gas conditions, achieving CO 2 enrichment from 4.2 to 98% in a single step. Given the processability and scalability of NCIL membrane, this work affirms the industrial potential of SILMs and offers a viable strategy for designing and fabricating stable SILMs for gas separation.",https://www.science.org/doi/abs/10.1126/sciadv.aea1329?af=R,CO₂捕集与分离,0.5887667536735535,CO₂捕集与分离,capture_separation_keywords,,,0.33212247490882874,0.4055427312850952,0.41437825560569763,0.35847008228302,0.30813419818878174,0.5887667536735535,0.32307595014572144,0.35244885087013245,0.23797248303890228,0.2020554095506668
TiO2 protective layers shape photocathode performance in photoelectrochemical CO2 reduction,"Photoelectrochemical carbon dioxide reduction (PEC CO2R) enables direct solar-to-chemical conversion. However, few photocathodes are intrinsically stable light absorbers. The application of protective layers remains a critical approach for stabilizing photocathodes in corrosive environments. TiO2 is the most widely adopted stabilizer, yet its influence on catalytic performance remains poorly understood. Here we examine TiO2-protected Cu2O photocathodes integrated with Au, Cu and Bi cocatalysts, combining experiments and simulations to unravel the role of the TiO2 overlayer. We find that TiO2 profoundly alters catalytic selectivity, suppressing CO and multicarbon (C2+) pathways, while its impact on formate production with Bi, In and Sn cocatalysts is comparatively negligible. These results demonstrate that TiO2 is not an inert stabilizer but an active component that reshapes interfacial reaction pathways. This work establishes critical design principles for integrating protective layers with photocathodes to achieve selective and efficient PEC CO2R.",https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag092/8469401?rss=1,CO₂光转化,0.6261194348335266,,,,,0.6261194348335266,0.3249795734882355,0.3931311368942261,0.3496569097042084,0.34799134731292725,0.3425420820713043,0.18702451884746552,0.25913310050964355,0.2452017217874527,0.2021096646785736
Oxygen Evolution Reaction Catalysts for Acidic‐Media CO2 Electrolyzers,"Acidic-media electrochemical CO2 reduction (CO2R) offers high single-pass CO2 conversion (SPCE) and low purification cost, yet relies on scarce noble metals (e.g., iridium and ruthenium) for the anodic oxygen evolution reaction (OER). The limited abundance of these catalysts constrains large-scale deployment. Drawing lessons from proton-exchange membrane water electrolysis (PEMWE), this review integrates recent progress in acidic-media OER catalysis with system-level CO2R. It provides a cross-scale perspective from mechanistic understanding and theoretical modeling to electrode architecture and operational optimization, highlighting how noble- and non-noble-metal catalysts can be engineered for enhanced activity, stability, and resource efficiency. The review further outlines diagnostic and computational approaches that connect atomic-level descriptors with macroscopic durability. By bridging mechanistic insights and scalable system design, this work establishes a roadmap toward durable and economically viable acidic-media CO2 electrolyzers.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.72644?af=R,CO₂电转化,0.5230240821838379,CO₂电转化,conversion_route_priority,,,0.4857950508594513,0.3526841402053833,0.5230240821838379,0.2942013442516327,0.4023125171661377,0.38282310962677,0.2383270263671875,0.3649546504020691,0.2994271516799927,0.22398503124713898
Dynamic changes in phycosphere carbonate chemistry reveal rapid modulation of carbon uptake in single diatom cells,"Diatoms use multiple mechanisms of dissolved inorganic carbon (DIC) uptake to maintain CO 2 supply to RuBisCO (ribulose-1,5-bisphosphate carboxylase/oxygenase), but how these different pathways are coordinated in response to rapid changes in their environment remains unclear. By measuring the dynamic changes in phycosphere carbonate chemistry around single diatom cells, we show that DIC uptake is rapidly modulated. We find that external carbonic anhydrase (eCA) plays a major role in DIC uptake in large centric diatoms at ambient seawater CO 2 , but there is a strong switch to direct HCO 3 − uptake under low CO 2 . Inhibition of eCA leads to rapid activation of HCO 3 − uptake, which can compensate for the loss of eCA activity under lower irradiances. These different modes of DIC uptake have distinct influences on phycosphere carbonate chemistry that may directly affect nutrient acquisition and biotic interactions. Our findings reveal that dynamic modulation of DIC uptake allows diatoms to rapidly respond to changes in CO 2 supply and demand.",https://www.science.org/doi/abs/10.1126/sciadv.ady8646?af=R,CO₂矿化,0.563324511051178,,,,,0.3200371563434601,0.3259873390197754,0.38128241896629333,0.563324511051178,0.47568514943122864,0.3846196234226227,0.31372278928756714,0.2969525456428528,0.3107861280441284,0.2544173002243042
Janus Mn single atoms for triggering efficient photothermal catalytic CO2 methanation through spin polarization effect,"Photothermal catalysis, using sunlight as single energy source, is an ideal pattern for CO 2 reduction. Herein, Mn single atoms (SAs) are constructed on the surface of NNSO, which induces spin polarization effect, thus promoting directional transfer of photothermal electrons, and improving electron density of Mn sites and adsorption ability of CO 2 . Meanwhile, Mn SAs act as new active sites enhancing the adsorption of intermediate * CO, thus suppressing CO production, lowering energy barriers of hydrogenation, and changing the reaction path. In addition, the hydrogen overflow energy barriers decrease under the effect of spin polarization, promoting the rapid transfer of active H from Ni atoms to Mn SAs. As a result, the rate of CO 2 methanation is 195.7 millimoles per gram per hour with near-unity selectivity, and the catalytic activity of 1.0%Mn/NNSO increases by approximately 140 times compared with NNSO. To our knowledge, this is the first study that uses the spin polarization effect to achieve efficient photothermal CO 2 methanation.",https://www.science.org/doi/abs/10.1126/sciadv.adz7504?af=R,CO₂光转化,0.5758557319641113,CO₂光转化,conversion_route_priority,,,0.5758557319641113,0.41594967246055603,0.34718766808509827,0.28763213753700256,0.3684700131416321,0.296947717666626,0.0881960466504097,0.24173374474048615,0.14498843252658844,0.10757383704185486
[ASAP] Interfacial Adsorbate Competition Regulates Intermediate Stabilization and Onset Potential in Acidic CO2 Electroreduction,"Electrochemical CO2 reduction (CO2R) in acid may enable high carbon utilization but faces selectivity challenges, particularly from the Hydrogen Evolution Reaction (HER). While the source of protons and cation concentrations play a role in this balance, the role of anions remains underexplored. Here, we combine in situ surface-enhanced Raman Spectroscopy during CO2R in acid with theoretical simulations to investigate the role of anionic species over copper gas diffusion electrodes at application-relevant current densities (up to 0.2 A·cm-2) and performance. Our observations reveal that sulfate adsorption inhibits CO2R at low pH and delays CO2R intermediate formation, which is enabled by hydroxyl species coadsorption. Such competition regulates *CO stabilization and the balanced *CO coverage needed to favor the formation of multicarbon products. These results shed light on how anion interactions govern CO2R selectivity under acidic conditions and their impact on overpotentials, offering guidance on catalyst-electrolyte interface design.",http://dx.doi.org/10.1021/jacs.5c22970,CO₂电转化,0.4654594361782074,CO₂电转化,conversion_route_priority,,,0.40472930669784546,0.2656210660934448,0.4654594361782074,0.35418182611465454,0.2938895523548126,0.38390177488327026,0.19005143642425537,0.30117231607437134,0.22014892101287842,0.18049484491348267
[ASAP] Scaling of CO2-to-CO Membrane Electrode Assembly Cell: From 5 cm2 Single Cell to 300 cm2 Stack,"Translation of electrochemical carbon dioxide (CO2)-to-carbon monoxide (CO) conversion in membrane electrode assembly cells to industrially relevant dimensions and robustness remains constrained by issues, such as cathode flooding, salt formation, and electrode degradation at elevated current densities. Through scaling from a 5 cm2 cell to a 300 cm2 stack, we address three specific challenges: (i) uniform dispersion of fluorinated ethylene propylene with in the Ag cathode prevents flooding; (ii) baffled serpentine flow fields accelerate liquid removal from gas diffusion layers; and (iii) corrosion-resistant IrO2-coated dimensionally stable anode replaces the carbon-based anode to ensure stable oxygen evolution. The optimized 100 cm2 cell sustains a 95.2% CO selectivity at 30 A with minimal voltage drift. A 300 cm2 stack achieves 89.8% CO selectivity at 90 A, producing 25.1 mmol of CO min–1. In aggregate, these results address key challenges related to translation of CO2-to-CO electrolysis from laboratory- to pilot-scale.",http://dx.doi.org/10.1021/acsenergylett.5c04126,CO₂电转化,0.5600113868713379,CO₂电转化,conversion_route_priority,,,0.3830888569355011,0.40207695960998535,0.5600113868713379,0.3663307726383209,0.37140709161758423,0.44193118810653687,0.3505488634109497,0.4087844789028168,0.2343810647726059,0.2198512703180313
Synergistic Effects of Electricity and Light for Efficient Iron‐Catalyzed Recycling of Polystyrene Waste,"Abstract Due to their intensive use in every aspect of our everyday life, plastics are accumulating in the environment, hence representing a major societal challenge. The accumulation of plastic waste in the oceans is expected to reach 40 billion tons by 2050. Thus, efficient methods for chemical plastic waste recycling continue to be in high demand toward a future circular economy. Herein, we report a powerful and user‐friendly strategy merging inexpensive and earth‐abundant iron catalysis, light irradiation and electricity to recycle polystyrene and styrene‐containing copolymers into value‐added benzoyl products with up to 73% yield. The robustness of this approach using iron‐electrocatalysis under light irradiation was further demonstrated using postconsumer waste, also viable on multigram scale. Cathodic formation of molecular hydrogen through the hydrogen evolution reaction (HER) offers an outstanding potential for a decentralized green hydrogen economy through a societally useful anodic oxidative transformation.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202519237?af=R,CO₂光转化,0.480655312538147,,,,,0.480655312538147,0.31919413805007935,0.36171525716781616,0.23982656002044678,0.35984736680984497,0.2908230423927307,0.13917022943496704,0.2520124018192291,0.25764021277427673,0.2665664553642273
Cryogenic Carbon Monoxide Oxidation on Cuprous Oxide,"Abstract Performing oxidation reactions at low temperatures using earth‐abundant materials is crucial for advancing solutions for sustainable chemistry. CO oxidation serves as a benchmark reaction to characterize oxidation and to advance fundamental concepts in surface chemistry. While there are several examples of CO oxidation occurring on metal oxides at low temperatures, from 300 K to ∼200 K, reactivity in the cryogenic temperature regime typically requires a metal nanoparticle on a metal oxide. Here, we show oxygen atoms on the (111) facet of Cu 2 O react with CO to form CO 2 at temperatures below 100 K. Combining spectroscopic experimental evidence with calculations, we propose a low barrier path for CO oxidation at reconstructed surface sites on Cu 2 O(111). This finding is a rare example of an earth‐abundant metal oxide, in this case copper, that can provide highly reactive multifunctional sites, enabling both adsorption and reaction fundamental steps toward the efficient heterogeneous oxidation of chemicals.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202515673?af=R,CO₂热转化,0.4391232132911682,,,,,0.421779990196228,0.4391232132911682,0.4259182810783386,0.39941760897636414,0.30378708243370056,0.2932540476322174,0.24735605716705322,0.2579859793186188,0.23785094916820526,0.17055867612361908
Transition-metal-free electrochemical cross-electrophile coupling of activated benzyl alcohols and primary alkyl bromides,"Cross-electrophile coupling (XEC) has emerged as a powerful strategy for constructing carbon─carbon bonds. Here, we report the first transition-metal-free electrochemical XEC between readily available benzyl alcohol derivatives and primary alkyl bromides, enabling the efficient construction of C(sp 3 )─C(sp 3 ) bonds to access valuable benzylic quaternary and tertiary carbon centers. This method expands the reaction profiles of both benzyl alcohols and electrochemistry. A key to unlocking this transformation is the identification of 4- tert -butylbenzoyl (TBBz) as an effective activating group for benzyl alcohols. This modular protocol features broad substrate scope, compatibility with CO 2 and chlorosilanes as coupling partners, and is amenable to gram-scale synthesis. The synthetic utility of this method is exemplified by the simplified synthesis of high-value commercial building blocks and advanced intermediates for bioactive compounds, as well as the facile access to bioisosteric analogs of drug molecules.",https://www.science.org/doi/abs/10.1126/sciadv.aeb3720?af=R,其他,0.3610813021659851,,,,,0.22532132267951965,0.18480099737644196,0.3610813021659851,0.09392640739679337,0.26220154762268066,0.22799266874790192,0.03713621571660042,0.17624925076961517,0.1441168636083603,0.13183438777923584
Charge‐Asymmetric Dual‐Cu Sites in a Metal‐Organic Framework Direct CO2 Electroreduction to Ethanol,"ABSTRACT The selective electrochemical CO 2 reduction reaction (CO 2 RR) to ethanol is constrained by copper's intrinsic kinetic preference for the ethylene‐forming *CO→*COH pathway over the ethanol‐selective *CO→*CHO route. Conventional solutions break this preference by introducing extrinsic chemical heterogeneity. Herein, we report an approach to generating electronic asymmetry in a homometallic system. The in‐situ construction of a chemically bonded interface between a binuclear Cu‐MOF and copper foil (cf) induces electron transfer, transforming symmetric Cu dimers into cooperative, charge‐asymmetric dual sites. These sites function as a kinetic gate, raising the barrier for *CO→*COH while lowering it for *CO→*CHO to direct selectivity toward ethanol, as confirmed by in‐situ spectroscopy and DFT. The findings indicate that interfacial electron redistribution can provide a straightforward means to encode functional asymmetry in homometallic electrocatalysts and to modulate multistep reaction pathways.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202525945?af=R,CO₂电转化,0.523749589920044,CO₂电转化,mof_cof_electro_route_keywords,,,0.37324222922325134,0.28029128909111023,0.523749589920044,0.21994160115718842,0.31870129704475403,0.34082019329071045,0.0941028743982315,0.2614869177341461,0.12696555256843567,0.15425635874271393
Why Biden-era clean energy investment policies had limited political returns,"The Biden Administration enacted the largest federal policy framework to incentivize clean energy and decarbonization in U.S. history. We examine whether Biden-era green investments produced political returns by affecting public opinion. Using geolocated survey data linked to investment records and a database of company and politician statements, we assess project visibility and credit attribution. People closer to new renewable energy and green manufacturing facilities are more likely to notice these investments but are not more likely to credit the Biden Administration. Instead, the public sees governors as most responsible. This credit allocation pattern aligns with the political message environment: Governors more frequently claim credit than the White House and companies spread recognition broadly across political actors. This fragmented information environment illustrates the limits of using less traceable forms of green spending to generate electoral gains and public support for climate policy.",https://www.pnas.org/doi/abs/10.1073/pnas.2526802123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,其他,0.34202319383621216,,,,,0.15987204015254974,0.09095373004674911,0.05561123788356781,0.12645387649536133,0.09167083352804184,0.12504778802394867,0.1432141810655594,0.11769504845142365,0.2728007137775421,0.34202319383621216
